filename,path,siteCode,SpeciesCode,year,month,EmptyValuePercentage
HK6_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/HK6_PM2.5_2023-10-01_2023-10-31.csv,HK6,PM2.5,2023,2023_oct,100.0
HV1_PM10_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/HV1_PM10_2023-10-01_2023-10-31.csv,HV1,PM10,2023,2023_oct,52.08
HV1_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/HV1_PM2.5_2023-10-01_2023-10-31.csv,HV1,PM2.5,2023,2023_oct,52.08
IS2_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/IS2_PM2.5_2023-10-01_2023-10-31.csv,IS2,PM2.5,2023,2023_oct,100.0
IS6_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/IS6_PM2.5_2023-10-01_2023-10-31.csv,IS6,PM2.5,2023,2023_oct,100.0
LB5_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/LB5_NO2_2023-10-01_2023-10-31.csv,LB5,NO2,2023,2023_oct,100.0
LB5_PM10_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/LB5_PM10_2023-10-01_2023-10-31.csv,LB5,PM10,2023,2023_oct,100.0
LB5_SO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/LB5_SO2_2023-10-01_2023-10-31.csv,LB5,SO2,2023,2023_oct,100.0
LB6_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/LB6_NO2_2023-10-01_2023-10-31.csv,LB6,NO2,2023,2023_oct,65.97
LH0_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/LH0_NO2_2023-10-01_2023-10-31.csv,LH0,NO2,2023,2023_oct,100.0
LH0_O3_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/LH0_O3_2023-10-01_2023-10-31.csv,LH0,O3,2023,2023_oct,100.0
LH0_PM10_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/LH0_PM10_2023-10-01_2023-10-31.csv,LH0,PM10,2023,2023_oct,100.0
LH0_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/LH0_PM2.5_2023-10-01_2023-10-31.csv,LH0,PM2.5,2023,2023_oct,100.0
ME2_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/ME2_NO2_2023-10-01_2023-10-31.csv,ME2,NO2,2023,2023_oct,100.0
ME2_PM10_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/ME2_PM10_2023-10-01_2023-10-31.csv,ME2,PM10,2023,2023_oct,100.0
ME2_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/ME2_PM2.5_2023-10-01_2023-10-31.csv,ME2,PM2.5,2023,2023_oct,100.0
MEA_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/MEA_NO2_2023-10-01_2023-10-31.csv,MEA,NO2,2023,2023_oct,100.0
MEA_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/MEA_PM2.5_2023-10-01_2023-10-31.csv,MEA,PM2.5,2023,2023_oct,100.0
MEB_PM10_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/MEB_PM10_2023-10-01_2023-10-31.csv,MEB,PM10,2023,2023_oct,100.0
MEB_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/MEB_PM2.5_2023-10-01_2023-10-31.csv,MEB,PM2.5,2023,2023_oct,100.0
RHI_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/RHI_NO2_2023-10-01_2023-10-31.csv,RHI,NO2,2023,2023_oct,100.0
RHI_PM10_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/RHI_PM10_2023-10-01_2023-10-31.csv,RHI,PM10,2023,2023_oct,100.0
RHI_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/RHI_PM2.5_2023-10-01_2023-10-31.csv,RHI,PM2.5,2023,2023_oct,100.0
RI2_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/RI2_NO2_2023-10-01_2023-10-31.csv,RI2,NO2,2023,2023_oct,68.47
RI2_O3_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/RI2_O3_2023-10-01_2023-10-31.csv,RI2,O3,2023,2023_oct,68.47
RI2_PM10_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/RI2_PM10_2023-10-01_2023-10-31.csv,RI2,PM10,2023,2023_oct,29.17
RI2_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/RI2_PM2.5_2023-10-01_2023-10-31.csv,RI2,PM2.5,2023,2023_oct,100.0
TD5_PM10_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/TD5_PM10_2023-10-01_2023-10-31.csv,TD5,PM10,2023,2023_oct,100.0
TD5_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/TD5_PM2.5_2023-10-01_2023-10-31.csv,TD5,PM2.5,2023,2023_oct,100.0
TH2_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/TH2_PM2.5_2023-10-01_2023-10-31.csv,TH2,PM2.5,2023,2023_oct,100.0
TH4_PM10_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/TH4_PM10_2023-10-01_2023-10-31.csv,TH4,PM10,2023,2023_oct,22.5
TH5_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/TH5_NO2_2023-10-01_2023-10-31.csv,TH5,NO2,2023,2023_oct,100.0
TH5_PM10_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/TH5_PM10_2023-10-01_2023-10-31.csv,TH5,PM10,2023,2023_oct,100.0
TH5_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/TH5_PM2.5_2023-10-01_2023-10-31.csv,TH5,PM2.5,2023,2023_oct,100.0
TH6_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/TH6_NO2_2023-10-01_2023-10-31.csv,TH6,NO2,2023,2023_oct,100.0
TH6_O3_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/TH6_O3_2023-10-01_2023-10-31.csv,TH6,O3,2023,2023_oct,100.0
TH6_PM10_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/TH6_PM10_2023-10-01_2023-10-31.csv,TH6,PM10,2023,2023_oct,100.0
TH7_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/TH7_NO2_2023-10-01_2023-10-31.csv,TH7,NO2,2023,2023_oct,100.0
TH7_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/TH7_PM2.5_2023-10-01_2023-10-31.csv,TH7,PM2.5,2023,2023_oct,100.0
WA7_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WA7_NO2_2023-10-01_2023-10-31.csv,WA7,NO2,2023,2023_oct,100.0
WA7_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WA7_PM2.5_2023-10-01_2023-10-31.csv,WA7,PM2.5,2023,2023_oct,100.0
WA9_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WA9_NO2_2023-10-01_2023-10-31.csv,WA9,NO2,2023,2023_oct,100.0
WA9_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WA9_PM2.5_2023-10-01_2023-10-31.csv,WA9,PM2.5,2023,2023_oct,100.0
WAA_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WAA_PM2.5_2023-10-01_2023-10-31.csv,WAA,PM2.5,2023,2023_oct,100.0
WAB_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WAB_PM2.5_2023-10-01_2023-10-31.csv,WAB,PM2.5,2023,2023_oct,100.0
WAC_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WAC_NO2_2023-10-01_2023-10-31.csv,WAC,NO2,2023,2023_oct,100.0
WAC_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WAC_PM2.5_2023-10-01_2023-10-31.csv,WAC,PM2.5,2023,2023_oct,100.0
WM0_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WM0_NO2_2023-10-01_2023-10-31.csv,WM0,NO2,2023,2023_oct,100.0
WM0_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WM0_PM2.5_2023-10-01_2023-10-31.csv,WM0,PM2.5,2023,2023_oct,100.0
WM5_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WM5_PM2.5_2023-10-01_2023-10-31.csv,WM5,PM2.5,2023,2023_oct,100.0
WM6_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WM6_PM2.5_2023-10-01_2023-10-31.csv,WM6,PM2.5,2023,2023_oct,100.0
WME_NO2_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WME_NO2_2023-10-01_2023-10-31.csv,WME,NO2,2023,2023_oct,100.0
WME_O3_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WME_O3_2023-10-01_2023-10-31.csv,WME,O3,2023,2023_oct,100.0
WME_PM2.5_2023-10-01_2023-10-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_oct/WME_PM2.5_2023-10-01_2023-10-31.csv,WME,PM2.5,2023,2023_oct,100.0
BL0_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/BL0_NO2_2023-09-01_2023-09-30.csv,BL0,NO2,2023,2023_sep,100.0
BL0_O3_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/BL0_O3_2023-09-01_2023-09-30.csv,BL0,O3,2023,2023_sep,100.0
BL0_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/BL0_PM10_2023-09-01_2023-09-30.csv,BL0,PM10,2023,2023_sep,100.0
BL0_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/BL0_PM2.5_2023-09-01_2023-09-30.csv,BL0,PM2.5,2023,2023_sep,100.0
BL0_SO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/BL0_SO2_2023-09-01_2023-09-30.csv,BL0,SO2,2023,2023_sep,100.0
BT4_O3_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/BT4_O3_2023-09-01_2023-09-30.csv,BT4,O3,2023,2023_sep,35.92
CD1_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/CD1_NO2_2023-09-01_2023-09-30.csv,CD1,NO2,2023,2023_sep,100.0
CD1_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/CD1_PM10_2023-09-01_2023-09-30.csv,CD1,PM10,2023,2023_sep,100.0
CD1_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/CD1_PM2.5_2023-09-01_2023-09-30.csv,CD1,PM2.5,2023,2023_sep,100.0
EN5_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/EN5_PM10_2023-09-01_2023-09-30.csv,EN5,PM10,2023,2023_sep,100.0
EN5_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/EN5_PM2.5_2023-09-01_2023-09-30.csv,EN5,PM2.5,2023,2023_sep,100.0
GB0_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GB0_PM2.5_2023-09-01_2023-09-30.csv,GB0,PM2.5,2023,2023_sep,100.0
GB6_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GB6_NO2_2023-09-01_2023-09-30.csv,GB6,NO2,2023,2023_sep,100.0
GB6_O3_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GB6_O3_2023-09-01_2023-09-30.csv,GB6,O3,2023,2023_sep,100.0
GB6_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GB6_PM10_2023-09-01_2023-09-30.csv,GB6,PM10,2023,2023_sep,100.0
GN0_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GN0_PM2.5_2023-09-01_2023-09-30.csv,GN0,PM2.5,2023,2023_sep,100.0
GN3_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GN3_PM2.5_2023-09-01_2023-09-30.csv,GN3,PM2.5,2023,2023_sep,98.56
GN6_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GN6_PM2.5_2023-09-01_2023-09-30.csv,GN6,PM2.5,2023,2023_sep,100.0
GR4_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GR4_NO2_2023-09-01_2023-09-30.csv,GR4,NO2,2023,2023_sep,100.0
GR4_O3_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GR4_O3_2023-09-01_2023-09-30.csv,GR4,O3,2023,2023_sep,100.0
GR4_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GR4_PM10_2023-09-01_2023-09-30.csv,GR4,PM10,2023,2023_sep,100.0
GR4_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GR4_PM2.5_2023-09-01_2023-09-30.csv,GR4,PM2.5,2023,2023_sep,100.0
GR8_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GR8_NO2_2023-09-01_2023-09-30.csv,GR8,NO2,2023,2023_sep,29.31
GR8_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GR8_PM2.5_2023-09-01_2023-09-30.csv,GR8,PM2.5,2023,2023_sep,99.43
GT1_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GT1_NO2_2023-09-01_2023-09-30.csv,GT1,NO2,2023,2023_sep,100.0
GT1_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GT1_PM10_2023-09-01_2023-09-30.csv,GT1,PM10,2023,2023_sep,100.0
GT1_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/GT1_PM2.5_2023-09-01_2023-09-30.csv,GT1,PM2.5,2023,2023_sep,100.0
HG1_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/HG1_PM2.5_2023-09-01_2023-09-30.csv,HG1,PM2.5,2023,2023_sep,100.0
HI0_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/HI0_NO2_2023-09-01_2023-09-30.csv,HI0,NO2,2023,2023_sep,100.0
HI0_O3_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/HI0_O3_2023-09-01_2023-09-30.csv,HI0,O3,2023,2023_sep,100.0
HI0_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/HI0_PM10_2023-09-01_2023-09-30.csv,HI0,PM10,2023,2023_sep,100.0
HK6_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/HK6_NO2_2023-09-01_2023-09-30.csv,HK6,NO2,2023,2023_sep,100.0
HK6_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/HK6_PM10_2023-09-01_2023-09-30.csv,HK6,PM10,2023,2023_sep,100.0
HK6_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/HK6_PM2.5_2023-09-01_2023-09-30.csv,HK6,PM2.5,2023,2023_sep,100.0
HV1_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/HV1_PM10_2023-09-01_2023-09-30.csv,HV1,PM10,2023,2023_sep,33.33
HV1_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/HV1_PM2.5_2023-09-01_2023-09-30.csv,HV1,PM2.5,2023,2023_sep,33.33
IS2_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/IS2_PM10_2023-09-01_2023-09-30.csv,IS2,PM10,2023,2023_sep,20.98
IS2_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/IS2_PM2.5_2023-09-01_2023-09-30.csv,IS2,PM2.5,2023,2023_sep,100.0
IS6_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/IS6_PM2.5_2023-09-01_2023-09-30.csv,IS6,PM2.5,2023,2023_sep,100.0
LB5_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/LB5_NO2_2023-09-01_2023-09-30.csv,LB5,NO2,2023,2023_sep,100.0
LB5_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/LB5_PM10_2023-09-01_2023-09-30.csv,LB5,PM10,2023,2023_sep,100.0
LB5_SO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/LB5_SO2_2023-09-01_2023-09-30.csv,LB5,SO2,2023,2023_sep,100.0
LB6_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/LB6_NO2_2023-09-01_2023-09-30.csv,LB6,NO2,2023,2023_sep,100.0
LH0_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/LH0_NO2_2023-09-01_2023-09-30.csv,LH0,NO2,2023,2023_sep,100.0
LH0_O3_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/LH0_O3_2023-09-01_2023-09-30.csv,LH0,O3,2023,2023_sep,100.0
LH0_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/LH0_PM10_2023-09-01_2023-09-30.csv,LH0,PM10,2023,2023_sep,100.0
LH0_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/LH0_PM2.5_2023-09-01_2023-09-30.csv,LH0,PM2.5,2023,2023_sep,100.0
ME2_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/ME2_NO2_2023-09-01_2023-09-30.csv,ME2,NO2,2023,2023_sep,100.0
ME2_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/ME2_PM10_2023-09-01_2023-09-30.csv,ME2,PM10,2023,2023_sep,100.0
ME2_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/ME2_PM2.5_2023-09-01_2023-09-30.csv,ME2,PM2.5,2023,2023_sep,100.0
MEA_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/MEA_NO2_2023-09-01_2023-09-30.csv,MEA,NO2,2023,2023_sep,100.0
MEA_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/MEA_PM2.5_2023-09-01_2023-09-30.csv,MEA,PM2.5,2023,2023_sep,100.0
MEB_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/MEB_PM10_2023-09-01_2023-09-30.csv,MEB,PM10,2023,2023_sep,100.0
MEB_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/MEB_PM2.5_2023-09-01_2023-09-30.csv,MEB,PM2.5,2023,2023_sep,100.0
RHI_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/RHI_NO2_2023-09-01_2023-09-30.csv,RHI,NO2,2023,2023_sep,100.0
RHI_PM10_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/RHI_PM10_2023-09-01_2023-09-30.csv,RHI,PM10,2023,2023_sep,100.0
RHI_PM2.5_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/RHI_PM2.5_2023-09-01_2023-09-30.csv,RHI,PM2.5,2023,2023_sep,100.0
RI2_NO2_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/RI2_NO2_2023-09-01_2023-09-30.csv,RI2,NO2,2023,2023_sep,20.69
RI2_O3_2023-09-01_2023-09-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2023_sep/RI2_O3_2023-09-01_2023-09-30.csv,RI2,O3,2023,2023_sep,46.98
