siteCode,SpeciesCode,year,month,count,month_number
GT1,PM10,2024,2024_may,1,5
GT1,PM10,2024,2024_nov,1,11
GT1,PM10,2024,2024_oct,1,10
GT1,PM10,2024,2024_sep,1,9
GT1,PM10,2025,2025_apr,1,4
GT1,PM10,2025,2025_feb,1,2
GT1,PM10,2025,2025_jan,1,1
GT1,PM10,2025,2025_jul,1,7
GT1,PM10,2025,2025_jun,1,6
GT1,PM10,2025,2025_mar,1,3
GT1,PM10,2025,2025_may,1,5
GT1,PM2.5,2023,2023_apr,1,4
GT1,PM2.5,2023,2023_aug,1,8
GT1,PM2.5,2023,2023_dec,1,12
GT1,PM2.5,2023,2023_feb,1,2
GT1,PM2.5,2023,2023_jan,1,1
GT1,PM2.5,2023,2023_jul,1,7
GT1,PM2.5,2023,2023_jun,1,6
GT1,PM2.5,2023,2023_mar,1,3
GT1,PM2.5,2023,2023_may,1,5
GT1,PM2.5,2023,2023_nov,1,11
GT1,PM2.5,2023,2023_oct,1,10
GT1,PM2.5,2023,2023_sep,1,9
GT1,PM2.5,2024,2024_apr,1,4
GT1,PM2.5,2024,2024_aug,1,8
GT1,PM2.5,2024,2024_dec,1,12
GT1,PM2.5,2024,2024_feb,1,2
GT1,PM2.5,2024,2024_jan,1,1
GT1,PM2.5,2024,2024_jul,1,7
GT1,PM2.5,2024,2024_jun,1,6
GT1,PM2.5,2024,2024_mar,1,3
GT1,PM2.5,2024,2024_may,1,5
GT1,PM2.5,2024,2024_nov,1,11
GT1,PM2.5,2024,2024_oct,1,10
GT1,PM2.5,2024,2024_sep,1,9
GT1,PM2.5,2025,2025_apr,1,4
GT1,PM2.5,2025,2025_aug,1,8
GT1,PM2.5,2025,2025_feb,1,2
GT1,PM2.5,2025,2025_jan,1,1
GT1,PM2.5,2025,2025_jul,1,7
GT1,PM2.5,2025,2025_jun,1,6
GT1,PM2.5,2025,2025_mar,1,3
GT1,PM2.5,2025,2025_may,1,5
GT1,PM2.5,2025,2025_oct,1,10
HG1,NO2,2023,2023_apr,1,4
HG1,NO2,2023,2023_jul,1,7
HG1,NO2,2023,2023_may,1,5
HG1,NO2,2025,2025_aug,1,8
HG1,NO2,2025,2025_jul,1,7
HG1,NO2,2025,2025_jun,1,6
HG1,NO2,2025,2025_sep,1,9
HG1,PM10,2023,2023_apr,1,4
HG1,PM10,2023,2023_aug,1,8
HG1,PM10,2023,2023_dec,1,12
HG1,PM10,2023,2023_feb,1,2
HG1,PM10,2023,2023_jan,1,1
HG1,PM10,2023,2023_jul,1,7
HG1,PM10,2023,2023_jun,1,6
HG1,PM10,2023,2023_mar,1,3
HG1,PM10,2023,2023_may,1,5
HG1,PM10,2023,2023_nov,1,11
HG1,PM10,2023,2023_oct,1,10
HG1,PM10,2023,2023_sep,1,9
HG1,PM10,2024,2024_apr,1,4
HG1,PM10,2024,2024_aug,1,8
HG1,PM10,2024,2024_dec,1,12
HG1,PM10,2024,2024_feb,1,2
HG1,PM10,2024,2024_jan,1,1
HG1,PM10,2024,2024_jul,1,7
HG1,PM10,2024,2024_jun,1,6
HG1,PM10,2024,2024_mar,1,3
HG1,PM10,2024,2024_may,1,5
HG1,PM10,2024,2024_nov,1,11
HG1,PM10,2024,2024_oct,1,10
HG1,PM10,2024,2024_sep,1,9
HG1,PM10,2025,2025_apr,1,4
HG1,PM10,2025,2025_aug,1,8
HG1,PM10,2025,2025_feb,1,2
HG1,PM10,2025,2025_jan,1,1
HG1,PM10,2025,2025_jul,1,7
HG1,PM10,2025,2025_jun,1,6
HG1,PM10,2025,2025_mar,1,3
HG1,PM10,2025,2025_may,1,5
HG1,PM10,2025,2025_nov,1,11
HG1,PM10,2025,2025_oct,1,10
HG1,PM10,2025,2025_sep,1,9
HG1,PM2.5,2023,2023_apr,1,4
HG1,PM2.5,2023,2023_aug,1,8
HG1,PM2.5,2023,2023_dec,1,12
HG1,PM2.5,2023,2023_feb,1,2
HG1,PM2.5,2023,2023_jan,1,1
HG1,PM2.5,2023,2023_jul,1,7
HG1,PM2.5,2023,2023_jun,1,6
HG1,PM2.5,2023,2023_mar,1,3
HG1,PM2.5,2023,2023_may,1,5
HG1,PM2.5,2023,2023_nov,1,11
HG1,PM2.5,2023,2023_oct,1,10
HG1,PM2.5,2023,2023_sep,1,9
HG1,PM2.5,2024,2024_apr,1,4
HG1,PM2.5,2024,2024_dec,1,12
HG1,PM2.5,2024,2024_feb,1,2
HG1,PM2.5,2024,2024_jan,1,1
HG1,PM2.5,2024,2024_jul,1,7
HG1,PM2.5,2024,2024_jun,1,6
HG1,PM2.5,2024,2024_mar,1,3
HG1,PM2.5,2024,2024_may,1,5
HG1,PM2.5,2024,2024_nov,1,11
HG1,PM2.5,2024,2024_oct,1,10
HG1,PM2.5,2024,2024_sep,1,9
HG1,PM2.5,2025,2025_apr,1,4
HG1,PM2.5,2025,2025_aug,1,8
HG1,PM2.5,2025,2025_feb,1,2
HG1,PM2.5,2025,2025_jan,1,1
HG1,PM2.5,2025,2025_jul,1,7
HG1,PM2.5,2025,2025_jun,1,6
HG1,PM2.5,2025,2025_mar,1,3
HG1,PM2.5,2025,2025_may,1,5
HG1,PM2.5,2025,2025_nov,1,11
HG1,PM2.5,2025,2025_oct,1,10
HG1,PM2.5,2025,2025_sep,1,9
HG1,SO2,2023,2023_apr,1,4
HG1,SO2,2023,2023_aug,1,8
HG1,SO2,2023,2023_dec,1,12
HG1,SO2,2023,2023_feb,1,2
HG1,SO2,2023,2023_jan,1,1
HG1,SO2,2023,2023_jul,1,7
HG1,SO2,2023,2023_jun,1,6
HG1,SO2,2023,2023_mar,1,3
HG1,SO2,2023,2023_may,1,5
HG1,SO2,2023,2023_nov,1,11
HG1,SO2,2023,2023_oct,1,10
HG1,SO2,2023,2023_sep,1,9
HG1,SO2,2024,2024_apr,1,4
HG1,SO2,2024,2024_aug,1,8
HG1,SO2,2024,2024_dec,1,12
HG1,SO2,2024,2024_feb,1,2
HG1,SO2,2024,2024_jan,1,1
HG1,SO2,2024,2024_jul,1,7
HG1,SO2,2024,2024_jun,1,6
HG1,SO2,2024,2024_mar,1,3
HG1,SO2,2024,2024_may,1,5
HG1,SO2,2024,2024_nov,1,11
HG1,SO2,2024,2024_oct,1,10
HG1,SO2,2024,2024_sep,1,9
HG1,SO2,2025,2025_apr,1,4
HG1,SO2,2025,2025_aug,1,8
HG1,SO2,2025,2025_feb,1,2
HG1,SO2,2025,2025_jan,1,1
HG1,SO2,2025,2025_jul,1,7
HG1,SO2,2025,2025_jun,1,6
HG1,SO2,2025,2025_mar,1,3
HG1,SO2,2025,2025_may,1,5
HG1,SO2,2025,2025_nov,1,11
HG1,SO2,2025,2025_oct,1,10
HG1,SO2,2025,2025_sep,1,9
HG4,NO2,2023,2023_oct,1,10
HG4,NO2,2024,2024_apr,1,4
HG4,NO2,2024,2024_feb,1,2
HG4,NO2,2024,2024_may,1,5
HG4,O3,2023,2023_dec,1,12
HG4,O3,2023,2023_feb,1,2
HG4,O3,2023,2023_jan,1,1
HG4,O3,2023,2023_jul,1,7
HG4,O3,2023,2023_jun,1,6
HG4,O3,2023,2023_may,1,5
HG4,O3,2023,2023_nov,1,11
HG4,O3,2023,2023_oct,1,10
HG4,O3,2024,2024_apr,1,4
HG4,O3,2024,2024_aug,1,8
HG4,O3,2024,2024_feb,1,2
HG4,O3,2024,2024_jan,1,1
HG4,O3,2024,2024_jun,1,6
HG4,O3,2024,2024_mar,1,3
HG4,O3,2024,2024_may,1,5
HG4,O3,2025,2025_aug,1,8
HG4,O3,2025,2025_jul,1,7
HI0,CO,2023,2023_apr,1,4
HI0,CO,2023,2023_aug,1,8
HI0,CO,2023,2023_dec,1,12
HI0,CO,2023,2023_feb,1,2
HI0,CO,2023,2023_jan,1,1
HI0,CO,2023,2023_jul,1,7
HI0,CO,2023,2023_jun,1,6
HI0,CO,2023,2023_mar,1,3
HI0,CO,2023,2023_may,1,5
HI0,CO,2023,2023_nov,1,11
HI0,CO,2023,2023_oct,1,10
HI0,CO,2023,2023_sep,1,9
HI0,CO,2024,2024_apr,1,4
HI0,CO,2024,2024_aug,1,8
HI0,CO,2024,2024_dec,1,12
HI0,CO,2024,2024_feb,1,2
HI0,CO,2024,2024_jan,1,1
HI0,CO,2024,2024_jul,1,7
HI0,CO,2024,2024_jun,1,6
HI0,CO,2024,2024_mar,1,3
HI0,CO,2024,2024_may,1,5
HI0,CO,2024,2024_nov,1,11
HI0,CO,2024,2024_oct,1,10
HI0,CO,2024,2024_sep,1,9
HI0,CO,2025,2025_apr,1,4
HI0,CO,2025,2025_aug,1,8
HI0,CO,2025,2025_feb,1,2
HI0,CO,2025,2025_jan,1,1
HI0,CO,2025,2025_jul,1,7
HI0,CO,2025,2025_jun,1,6
HI0,CO,2025,2025_mar,1,3
HI0,CO,2025,2025_may,1,5
HI0,CO,2025,2025_nov,1,11
HI0,CO,2025,2025_oct,1,10
HI0,CO,2025,2025_sep,1,9
HI0,NO2,2023,2023_apr,1,4
HI0,NO2,2023,2023_aug,1,8
HI0,NO2,2023,2023_dec,1,12
HI0,NO2,2023,2023_mar,1,3
HI0,NO2,2023,2023_may,1,5
HI0,NO2,2023,2023_nov,1,11
HI0,NO2,2023,2023_oct,1,10
HI0,NO2,2023,2023_sep,1,9
HI0,NO2,2024,2024_apr,1,4
HI0,NO2,2024,2024_aug,1,8
HI0,NO2,2024,2024_dec,1,12
HI0,NO2,2024,2024_feb,1,2
HI0,NO2,2024,2024_jan,1,1
HI0,NO2,2024,2024_jul,1,7
HI0,NO2,2024,2024_jun,1,6
HI0,NO2,2024,2024_mar,1,3
HI0,NO2,2024,2024_may,1,5
HI0,NO2,2024,2024_nov,1,11
HI0,NO2,2024,2024_oct,1,10
HI0,NO2,2024,2024_sep,1,9
HI0,NO2,2025,2025_apr,1,4
HI0,NO2,2025,2025_aug,1,8
HI0,NO2,2025,2025_feb,1,2
HI0,NO2,2025,2025_jan,1,1
HI0,NO2,2025,2025_jul,1,7
HI0,NO2,2025,2025_jun,1,6
HI0,NO2,2025,2025_mar,1,3
HI0,NO2,2025,2025_may,1,5
HI0,NO2,2025,2025_nov,1,11
HI0,NO2,2025,2025_oct,1,10
HI0,NO2,2025,2025_sep,1,9
HI0,O3,2023,2023_apr,1,4
HI0,O3,2023,2023_aug,1,8
HI0,O3,2023,2023_dec,1,12
HI0,O3,2023,2023_mar,1,3
HI0,O3,2023,2023_may,1,5
HI0,O3,2023,2023_nov,1,11
HI0,O3,2023,2023_oct,1,10
HI0,O3,2023,2023_sep,1,9
HI0,O3,2024,2024_apr,1,4
HI0,O3,2024,2024_aug,1,8
HI0,O3,2024,2024_dec,1,12
HI0,O3,2024,2024_feb,1,2
HI0,O3,2024,2024_jan,1,1
HI0,O3,2024,2024_jul,1,7
HI0,O3,2024,2024_jun,1,6
HI0,O3,2024,2024_mar,1,3
HI0,O3,2024,2024_may,1,5
HI0,O3,2024,2024_nov,1,11
HI0,O3,2024,2024_oct,1,10
HI0,O3,2024,2024_sep,1,9
HI0,O3,2025,2025_apr,1,4
HI0,O3,2025,2025_aug,1,8
HI0,O3,2025,2025_feb,1,2
HI0,O3,2025,2025_jan,1,1
HI0,O3,2025,2025_jul,1,7
HI0,O3,2025,2025_jun,1,6
HI0,O3,2025,2025_mar,1,3
HI0,O3,2025,2025_may,1,5
HI0,O3,2025,2025_nov,1,11
HI0,O3,2025,2025_oct,1,10
HI0,O3,2025,2025_sep,1,9
HI0,PM10,2023,2023_apr,1,4
HI0,PM10,2023,2023_aug,1,8
HI0,PM10,2023,2023_dec,1,12
HI0,PM10,2023,2023_jul,1,7
HI0,PM10,2023,2023_jun,1,6
HI0,PM10,2023,2023_mar,1,3
HI0,PM10,2023,2023_may,1,5
HI0,PM10,2023,2023_nov,1,11
HI0,PM10,2023,2023_oct,1,10
HI0,PM10,2023,2023_sep,1,9
HI0,PM10,2024,2024_apr,1,4
HI0,PM10,2024,2024_aug,1,8
HI0,PM10,2024,2024_dec,1,12
HI0,PM10,2024,2024_feb,1,2
HI0,PM10,2024,2024_jan,1,1
HI0,PM10,2024,2024_jul,1,7
HI0,PM10,2024,2024_jun,1,6
HI0,PM10,2024,2024_mar,1,3
HI0,PM10,2024,2024_may,1,5
HI0,PM10,2024,2024_nov,1,11
HI0,PM10,2024,2024_oct,1,10
HI0,PM10,2024,2024_sep,1,9
HI0,PM10,2025,2025_apr,1,4
HI0,PM10,2025,2025_aug,1,8
HI0,PM10,2025,2025_feb,1,2
HI0,PM10,2025,2025_jan,1,1
HI0,PM10,2025,2025_jul,1,7
HI0,PM10,2025,2025_jun,1,6
HI0,PM10,2025,2025_mar,1,3
HI0,PM10,2025,2025_may,1,5
HI0,PM10,2025,2025_nov,1,11
HI0,PM10,2025,2025_oct,1,10
HI0,PM10,2025,2025_sep,1,9
HI0,SO2,2023,2023_apr,1,4
HI0,SO2,2023,2023_aug,1,8
HI0,SO2,2023,2023_dec,1,12
HI0,SO2,2023,2023_feb,1,2
HI0,SO2,2023,2023_jan,1,1
HI0,SO2,2023,2023_jul,1,7
HI0,SO2,2023,2023_jun,1,6
HI0,SO2,2023,2023_mar,1,3
HI0,SO2,2023,2023_may,1,5
HI0,SO2,2023,2023_nov,1,11
HI0,SO2,2023,2023_oct,1,10
HI0,SO2,2023,2023_sep,1,9
HI0,SO2,2024,2024_apr,1,4
HI0,SO2,2024,2024_aug,1,8
HI0,SO2,2024,2024_dec,1,12
HI0,SO2,2024,2024_feb,1,2
HI0,SO2,2024,2024_jan,1,1
HI0,SO2,2024,2024_jul,1,7
HI0,SO2,2024,2024_jun,1,6
HI0,SO2,2024,2024_mar,1,3
HI0,SO2,2024,2024_may,1,5
HI0,SO2,2024,2024_nov,1,11
HI0,SO2,2024,2024_oct,1,10
HI0,SO2,2024,2024_sep,1,9
HI0,SO2,2025,2025_apr,1,4
HI0,SO2,2025,2025_aug,1,8
HI0,SO2,2025,2025_feb,1,2
HI0,SO2,2025,2025_jan,1,1
HI0,SO2,2025,2025_jul,1,7
HI0,SO2,2025,2025_jun,1,6
HI0,SO2,2025,2025_mar,1,3
HI0,SO2,2025,2025_may,1,5
HI0,SO2,2025,2025_nov,1,11
HI0,SO2,2025,2025_oct,1,10
HI0,SO2,2025,2025_sep,1,9
HK6,NO2,2023,2023_apr,1,4
HK6,NO2,2023,2023_aug,1,8
HK6,NO2,2023,2023_dec,1,12
HK6,NO2,2023,2023_jul,1,7
HK6,NO2,2023,2023_jun,1,6
HK6,NO2,2023,2023_mar,1,3
HK6,NO2,2023,2023_may,1,5
HK6,NO2,2023,2023_nov,1,11
HK6,NO2,2023,2023_oct,1,10
HK6,NO2,2023,2023_sep,1,9
HK6,NO2,2024,2024_apr,1,4
HK6,NO2,2024,2024_aug,1,8
HK6,NO2,2024,2024_dec,1,12
HK6,NO2,2024,2024_feb,1,2
HK6,NO2,2024,2024_jan,1,1
HK6,NO2,2024,2024_jul,1,7
HK6,NO2,2024,2024_jun,1,6
HK6,NO2,2024,2024_mar,1,3
HK6,NO2,2024,2024_may,1,5
HK6,NO2,2024,2024_nov,1,11
HK6,NO2,2024,2024_oct,1,10
HK6,NO2,2024,2024_sep,1,9
HK6,NO2,2025,2025_apr,1,4
HK6,NO2,2025,2025_aug,1,8
HK6,NO2,2025,2025_feb,1,2
HK6,NO2,2025,2025_jan,1,1
HK6,NO2,2025,2025_jul,1,7
HK6,NO2,2025,2025_jun,1,6
HK6,NO2,2025,2025_mar,1,3
HK6,NO2,2025,2025_may,1,5
HK6,NO2,2025,2025_nov,1,11
HK6,NO2,2025,2025_oct,1,10
HK6,NO2,2025,2025_sep,1,9
HK6,O3,2023,2023_apr,1,4
HK6,O3,2023,2023_aug,1,8
HK6,O3,2023,2023_dec,1,12
HK6,O3,2023,2023_feb,1,2
HK6,O3,2023,2023_jan,1,1
HK6,O3,2023,2023_jul,1,7
HK6,O3,2023,2023_jun,1,6
HK6,O3,2023,2023_mar,1,3
HK6,O3,2023,2023_may,1,5
HK6,O3,2023,2023_nov,1,11
HK6,O3,2023,2023_oct,1,10
HK6,O3,2023,2023_sep,1,9
HK6,O3,2024,2024_apr,1,4
HK6,O3,2024,2024_aug,1,8
HK6,O3,2024,2024_dec,1,12
HK6,O3,2024,2024_feb,1,2
HK6,O3,2024,2024_jan,1,1
HK6,O3,2024,2024_jul,1,7
HK6,O3,2024,2024_jun,1,6
HK6,O3,2024,2024_mar,1,3
HK6,O3,2024,2024_may,1,5
HK6,O3,2024,2024_nov,1,11
HK6,O3,2024,2024_oct,1,10
HK6,O3,2024,2024_sep,1,9
HK6,O3,2025,2025_apr,1,4
HK6,O3,2025,2025_aug,1,8
HK6,O3,2025,2025_feb,1,2
HK6,O3,2025,2025_jan,1,1
HK6,O3,2025,2025_jul,1,7
HK6,O3,2025,2025_jun,1,6
HK6,O3,2025,2025_mar,1,3
HK6,O3,2025,2025_may,1,5
HK6,O3,2025,2025_nov,1,11
HK6,O3,2025,2025_oct,1,10
HK6,O3,2025,2025_sep,1,9
HK6,PM10,2023,2023_apr,1,4
HK6,PM10,2023,2023_aug,1,8
HK6,PM10,2023,2023_dec,1,12
HK6,PM10,2023,2023_jan,1,1
HK6,PM10,2023,2023_jul,1,7
HK6,PM10,2023,2023_jun,1,6
HK6,PM10,2023,2023_mar,1,3
HK6,PM10,2023,2023_may,1,5
HK6,PM10,2023,2023_nov,1,11
HK6,PM10,2023,2023_oct,1,10
HK6,PM10,2023,2023_sep,1,9
HK6,PM10,2024,2024_apr,1,4
HK6,PM10,2024,2024_aug,1,8
HK6,PM10,2024,2024_dec,1,12
HK6,PM10,2024,2024_feb,1,2
HK6,PM10,2024,2024_jan,1,1
HK6,PM10,2024,2024_jul,1,7
HK6,PM10,2024,2024_jun,1,6
HK6,PM10,2024,2024_mar,1,3
HK6,PM10,2024,2024_may,1,5
HK6,PM10,2024,2024_nov,1,11
HK6,PM10,2024,2024_oct,1,10
HK6,PM10,2024,2024_sep,1,9
HK6,PM10,2025,2025_apr,1,4
HK6,PM10,2025,2025_aug,1,8
HK6,PM10,2025,2025_feb,1,2
HK6,PM10,2025,2025_jan,1,1
HK6,PM10,2025,2025_jul,1,7
HK6,PM10,2025,2025_jun,1,6
HK6,PM10,2025,2025_mar,1,3
HK6,PM10,2025,2025_may,1,5
HK6,PM10,2025,2025_nov,1,11
HK6,PM10,2025,2025_oct,1,10
HK6,PM10,2025,2025_sep,1,9
HK6,PM2.5,2023,2023_apr,1,4
HK6,PM2.5,2023,2023_aug,1,8
HK6,PM2.5,2023,2023_dec,1,12
HK6,PM2.5,2023,2023_jul,1,7
HK6,PM2.5,2023,2023_jun,1,6
HK6,PM2.5,2023,2023_mar,1,3
HK6,PM2.5,2023,2023_may,1,5
HK6,PM2.5,2023,2023_nov,1,11
HK6,PM2.5,2023,2023_oct,1,10
HK6,PM2.5,2023,2023_sep,1,9
HK6,PM2.5,2024,2024_apr,1,4
HK6,PM2.5,2024,2024_aug,1,8
HK6,PM2.5,2024,2024_dec,1,12
HK6,PM2.5,2024,2024_feb,1,2
HK6,PM2.5,2024,2024_jan,1,1
HK6,PM2.5,2024,2024_jul,1,7
HK6,PM2.5,2024,2024_jun,1,6
HK6,PM2.5,2024,2024_mar,1,3
HK6,PM2.5,2024,2024_may,1,5
HK6,PM2.5,2024,2024_nov,1,11
HK6,PM2.5,2024,2024_oct,1,10
HK6,PM2.5,2024,2024_sep,1,9
HK6,PM2.5,2025,2025_apr,1,4
HK6,PM2.5,2025,2025_aug,1,8
HK6,PM2.5,2025,2025_feb,1,2
HK6,PM2.5,2025,2025_jan,1,1
HK6,PM2.5,2025,2025_jul,1,7
HK6,PM2.5,2025,2025_jun,1,6
HK6,PM2.5,2025,2025_mar,1,3
HK6,PM2.5,2025,2025_may,1,5
HK6,PM2.5,2025,2025_nov,1,11
HK6,PM2.5,2025,2025_oct,1,10
HK6,PM2.5,2025,2025_sep,1,9
HP1,NO2,2024,2024_jan,1,1
HV1,NO2,2023,2023_dec,1,12
HV1,NO2,2025,2025_oct,1,10
HV1,PM10,2023,2023_oct,1,10
HV1,PM10,2023,2023_sep,1,9
HV1,PM10,2024,2024_apr,1,4
HV1,PM10,2024,2024_aug,1,8
HV1,PM10,2024,2024_dec,1,12
HV1,PM10,2024,2024_feb,1,2
HV1,PM10,2024,2024_jan,1,1
HV1,PM10,2024,2024_jul,1,7
HV1,PM10,2024,2024_jun,1,6
HV1,PM10,2024,2024_mar,1,3
HV1,PM10,2024,2024_may,1,5
HV1,PM10,2024,2024_nov,1,11
HV1,PM10,2024,2024_oct,1,10
HV1,PM10,2024,2024_sep,1,9
HV1,PM10,2025,2025_apr,1,4
HV1,PM10,2025,2025_aug,1,8
HV1,PM10,2025,2025_jul,1,7
HV1,PM10,2025,2025_jun,1,6
HV1,PM10,2025,2025_mar,1,3
HV1,PM10,2025,2025_may,1,5
HV1,PM10,2025,2025_nov,1,11
HV1,PM10,2025,2025_oct,1,10
HV1,PM10,2025,2025_sep,1,9
HV1,PM2.5,2023,2023_oct,1,10
HV1,PM2.5,2023,2023_sep,1,9
HV1,PM2.5,2024,2024_apr,1,4
HV1,PM2.5,2024,2024_aug,1,8
HV1,PM2.5,2024,2024_dec,1,12
HV1,PM2.5,2024,2024_feb,1,2
HV1,PM2.5,2024,2024_jan,1,1
HV1,PM2.5,2024,2024_jul,1,7
HV1,PM2.5,2024,2024_jun,1,6
HV1,PM2.5,2024,2024_mar,1,3
HV1,PM2.5,2024,2024_may,1,5
HV1,PM2.5,2024,2024_nov,1,11
HV1,PM2.5,2024,2024_oct,1,10
HV1,PM2.5,2024,2024_sep,1,9
HV1,PM2.5,2025,2025_apr,1,4
HV1,PM2.5,2025,2025_aug,1,8
HV1,PM2.5,2025,2025_feb,1,2
HV1,PM2.5,2025,2025_jan,1,1
HV1,PM2.5,2025,2025_jul,1,7
HV1,PM2.5,2025,2025_jun,1,6
HV1,PM2.5,2025,2025_mar,1,3
HV1,PM2.5,2025,2025_may,1,5
HV1,PM2.5,2025,2025_nov,1,11
HV1,PM2.5,2025,2025_oct,1,10
HV1,PM2.5,2025,2025_sep,1,9
HV3,NO2,2025,2025_jan,1,1
HV3,NO2,2025,2025_may,1,5
HV3,NO2,2025,2025_oct,1,10
HV3,NO2,2025,2025_sep,1,9
HV3,PM10,2023,2023_feb,1,2
HV3,PM10,2023,2023_jun,1,6
HV3,PM10,2023,2023_may,1,5
HV3,PM10,2025,2025_jul,1,7
HV3,PM10,2025,2025_mar,1,3
HV3,SO2,2023,2023_apr,1,4
HV3,SO2,2023,2023_aug,1,8
HV3,SO2,2023,2023_dec,1,12
HV3,SO2,2023,2023_feb,1,2
HV3,SO2,2023,2023_jan,1,1
HV3,SO2,2023,2023_jul,1,7
HV3,SO2,2023,2023_jun,1,6
HV3,SO2,2023,2023_mar,1,3
HV3,SO2,2023,2023_may,1,5
HV3,SO2,2023,2023_nov,1,11
HV3,SO2,2023,2023_oct,1,10
HV3,SO2,2023,2023_sep,1,9
HV3,SO2,2024,2024_apr,1,4
HV3,SO2,2024,2024_aug,1,8
HV3,SO2,2024,2024_dec,1,12
HV3,SO2,2024,2024_feb,1,2
HV3,SO2,2024,2024_jan,1,1
HV3,SO2,2024,2024_jul,1,7
HV3,SO2,2024,2024_jun,1,6
HV3,SO2,2024,2024_mar,1,3
HV3,SO2,2024,2024_may,1,5
HV3,SO2,2024,2024_nov,1,11
HV3,SO2,2024,2024_oct,1,10
HV3,SO2,2024,2024_sep,1,9
HV3,SO2,2025,2025_apr,1,4
HV3,SO2,2025,2025_aug,1,8
HV3,SO2,2025,2025_feb,1,2
HV3,SO2,2025,2025_jan,1,1
HV3,SO2,2025,2025_jul,1,7
HV3,SO2,2025,2025_jun,1,6
HV3,SO2,2025,2025_mar,1,3
HV3,SO2,2025,2025_may,1,5
HV3,SO2,2025,2025_nov,1,11
HV3,SO2,2025,2025_oct,1,10
HV3,SO2,2025,2025_sep,1,9
IS2,CO,2023,2023_apr,1,4
IS2,CO,2023,2023_aug,1,8
IS2,CO,2023,2023_dec,1,12
IS2,CO,2023,2023_feb,1,2
IS2,CO,2023,2023_jan,1,1
IS2,CO,2023,2023_jul,1,7
IS2,CO,2023,2023_jun,1,6
IS2,CO,2023,2023_mar,1,3
IS2,CO,2023,2023_may,1,5
IS2,CO,2023,2023_nov,1,11
IS2,CO,2023,2023_oct,1,10
IS2,CO,2023,2023_sep,1,9
IS2,CO,2024,2024_apr,1,4
IS2,CO,2024,2024_aug,1,8
IS2,CO,2024,2024_dec,1,12
IS2,CO,2024,2024_feb,1,2
IS2,CO,2024,2024_jan,1,1
IS2,CO,2024,2024_jul,1,7
IS2,CO,2024,2024_jun,1,6
IS2,CO,2024,2024_mar,1,3
IS2,CO,2024,2024_may,1,5
IS2,CO,2024,2024_nov,1,11
IS2,CO,2024,2024_oct,1,10
IS2,CO,2024,2024_sep,1,9
IS2,CO,2025,2025_apr,1,4
IS2,CO,2025,2025_aug,1,8
IS2,CO,2025,2025_feb,1,2
IS2,CO,2025,2025_jan,1,1
IS2,CO,2025,2025_jul,1,7
IS2,CO,2025,2025_jun,1,6
IS2,CO,2025,2025_mar,1,3
IS2,CO,2025,2025_may,1,5
IS2,CO,2025,2025_nov,1,11
IS2,CO,2025,2025_oct,1,10
IS2,CO,2025,2025_sep,1,9
IS2,NO2,2023,2023_aug,1,8
IS2,NO2,2023,2023_jun,1,6
IS2,NO2,2023,2023_mar,1,3
IS2,NO2,2023,2023_may,1,5
IS2,PM10,2023,2023_apr,1,4
IS2,PM10,2023,2023_aug,1,8
IS2,PM10,2023,2023_jun,1,6
IS2,PM10,2023,2023_mar,1,3
IS2,PM10,2023,2023_may,1,5
IS2,PM10,2023,2023_sep,1,9
IS2,PM2.5,2023,2023_apr,1,4
IS2,PM2.5,2023,2023_aug,1,8
IS2,PM2.5,2023,2023_dec,1,12
IS2,PM2.5,2023,2023_feb,1,2
IS2,PM2.5,2023,2023_jan,1,1
IS2,PM2.5,2023,2023_jul,1,7
IS2,PM2.5,2023,2023_jun,1,6
IS2,PM2.5,2023,2023_mar,1,3
IS2,PM2.5,2023,2023_may,1,5
IS2,PM2.5,2023,2023_nov,1,11
IS2,PM2.5,2023,2023_oct,1,10
IS2,PM2.5,2023,2023_sep,1,9
IS2,PM2.5,2024,2024_apr,1,4
IS2,PM2.5,2024,2024_aug,1,8
IS2,PM2.5,2024,2024_dec,1,12
IS2,PM2.5,2024,2024_feb,1,2
IS2,PM2.5,2024,2024_jan,1,1
IS2,PM2.5,2024,2024_jul,1,7
IS2,PM2.5,2024,2024_jun,1,6
IS2,PM2.5,2024,2024_mar,1,3
IS2,PM2.5,2024,2024_may,1,5
IS2,PM2.5,2024,2024_nov,1,11
IS2,PM2.5,2024,2024_oct,1,10
IS2,PM2.5,2024,2024_sep,1,9
IS2,PM2.5,2025,2025_jan,1,1
IS6,NO2,2023,2023_nov,1,11
IS6,NO2,2025,2025_mar,1,3
IS6,PM10,2023,2023_apr,1,4
IS6,PM10,2024,2024_sep,1,9
IS6,PM10,2025,2025_jan,1,1
IS6,PM2.5,2023,2023_apr,1,4
IS6,PM2.5,2023,2023_aug,1,8
IS6,PM2.5,2023,2023_dec,1,12
IS6,PM2.5,2023,2023_feb,1,2
IS6,PM2.5,2023,2023_jan,1,1
IS6,PM2.5,2023,2023_jul,1,7
IS6,PM2.5,2023,2023_jun,1,6
IS6,PM2.5,2023,2023_mar,1,3
IS6,PM2.5,2023,2023_may,1,5
IS6,PM2.5,2023,2023_nov,1,11
IS6,PM2.5,2023,2023_oct,1,10
IS6,PM2.5,2023,2023_sep,1,9
IS6,PM2.5,2024,2024_apr,1,4
IS6,PM2.5,2024,2024_aug,1,8
